"","lon","lat"
"1766",-101.7311176,34.1872383
"1767",-80.18732,39.899094
"1768",-73.6434522,40.8831348
"1769",-81.5314695,27.8377618
"1770",-90.3437667,38.5892883
"1771",-86.549779,36.365217
"1772",-71.3059277,42.2935733
"1773",-76.6961515,42.742988
"1774",-94.6050712,38.9631723
"1775",-71.0954018,42.3360695
"1776",-93.8720852,39.1868282
"1777",-90.1596164,32.354824
"1778",-75.527717,39.163227
"1779",-77.0901266,38.9400759
"1780",-83.7124769,32.8745772
"1781",-72.6569041,41.5566104
"1782",-118.3994153,34.186836
"1783",-118.37647,34.062947
"1784",-88.8480639,35.634897
"1785",-80.7236962,40.0692414
"1786",-81.6339043,38.3478882
"1787",-79.9549764,39.6324653
"1788",-80.2174929,38.9906163
"1789",-111.8698679,40.6848059
"1790",-72.5186855,42.1149784
"1791",-122.6056332,45.5121708
"1792",-91.2460309,43.8153635
"1793",-86.1032901,42.7862714
"1794",-117.7454166,34.057971
"1795",-91.9545484,38.8500034
"1796",-80.332286,41.119859
"1797",-111.854745,40.7319708
"1798",-75.175747,40.099232
"1799",-117.0460626,33.1216775
"1800",-119.6610313,34.4488434
"1801",-104.822857,39.721309
"1802",-88.099622,41.86833
"1803",-71.1842241,41.9660374
"1804",-80.6907928,40.0679444
"1805",-71.106045,42.342212
"1806",-95.9540375,47.3173991
"1807",-118.3306352,46.0705799
"1808",-118.0322842,33.9787932
"1809",-117.417754,47.753685
"1810",-97.3716028,37.6569375
"1811",-75.3557304,39.8640338
"1812",-83.878929,39.710638
"1813",-94.3751871,32.5384868
"1814",-75.888614,41.244314
"1815",-123.0318004,44.9371219
"1816",-89.2919512,31.3045999
"1817",-71.20325,42.2949598
"1818",-121.2922424,38.8204409
"1819",-94.412117,39.2473119
"1820",-93.138172,44.942012
"1821",-78.637452,35.789286
"1822",-92.6476148,41.3089163
"1823",-91.95046,38.8617202
"1824",-90.9390498,36.1245861
"1825",-73.2030214,42.7128038
"1826",-83.8181626,39.4447895
"1827",-75.5863,39.683014
"1828",-77.6493492,39.9491899
"1829",-83.6507058,41.0524722
"1830",-80.4444971,34.9869013
"1831",-88.0226923,43.0367864
"1832",-88.0267092,43.1053666
"1833",-83.8139029,39.9365496
"1834",-81.9344902,34.9580657
"1835",-81.7929875,26.2691471
"1836",-75.154316,40.099285
"1837",-118.3412343,34.2070265
"1838",-71.806339,42.2746373
"1839",-157.7547339,21.296391
"1840",-85.76066,42.911585
"1841",-87.9272638,42.147811
"1842",-97.2474461,37.6823808
"1843",-122.2530919,37.8681446
"1844",-84.4737725,39.1496287
"1845",-90.1069054,29.9648943
"1846",-72.9223431,41.3163244
"1847",-73.960864,40.6239311
"1848",-83.2003565,42.4716248
"1849",-77.0304016,39.0424425
"1850",-74.0659979,41.115753
"1851",-73.9797696,40.6369334
"1852",-73.99248,40.62855
"1853",-74.0685424,41.1248056
"1854",-80.1414197,25.7824025
"1855",-74.268398,40.699141
"1856",NA,NA
"1857",-73.9696129,40.616199
"1858",-73.7436945,40.6004622
"1859",-73.9879366,40.6381228
"1860",-73.9599279,40.7072262
"1861",-73.9110436,40.8967477
"1862",-118.3465859,34.0854371
"1863",-73.834282,40.703792
"1864",-74.0900461,41.1236163
"1865",-105.0434589,39.7418475
"1866",-73.9298662,40.8506597
"1867",-74.2020676,40.0659422
"1868",-74.2131517,40.6826199
"1869",-73.989995,40.6231993
"1870",-75.656096,41.394908
"1871",-74.6199258,41.7305675
"1872",-74.0702001,41.1147432
"1873",-118.442732,33.993304
"1874",-73.7967735,40.7016257
"1875",-76.7292875,39.9454043
"1876",-76.7331604,39.9778231
"1877",-83.8471223,34.9331453
"1878",-71.0787473,42.7634661
